index,txn_type,from,to,date,eth,punk_id,type_str,USD
19417,Sold,EliteCat…,0x62e1d5,2021-02-15,8.39,9263,Male,14912.027888874902
19418,Sold,0x5566da,0x231d68,2021-08-06,45.0,9266,Male,130167.5281956
19419,Sold,0x43b89f,0x42f7c5,2021-01-27,4.51,9266,Male,5637.7289125817
19420,Transfer,0x43b89f,0x96e918,2021-01-15,0.0,9266,Male,0.0
19421,Transfer,0x231707,0xcbefa0,2021-03-04,0.0,9268,Male,0.0
19422,Transfer,blocksta…,0x5d89cc,2021-05-06,0.0,9269,Female,0.0
19423,Transfer,0x938bd2,blocksta…,2021-04-23,0.0,9269,Female,0.0
19424,Transfer,0x577ebc,0x938bd2,2021-02-06,0.0,9269,Female,0.0
19425,Transfer,0x28b564,0x577ebc,2021-02-04,0.0,9269,Female,0.0
19426,Sold,thebinoc…,0xae7721,2021-08-04,44.96,9270,Female,122494.3468314848
19427,Sold,robers,thebinoc…,2021-04-26,26.25,9270,Female,66718.68546000001
19428,Sold,Pranksy,robers,2020-12-31,5.99,9270,Female,4418.5269045962
19429,Transfer,0x9482c7,0xa0bc78,2021-08-08,0.0,9271,Female,0.0
19430,Sold,sumrtime…,0x9482c7,2021-07-15,20.0,9271,Female,38354.3838816
19431,Sold,0xdcf227,sumrtime…,2021-02-15,9.55,9271,Female,16973.7623764905
19432,Sold,0x8bb4f3,0xdcf227,2021-02-01,7.8,9271,Female,10670.713068444
19433,Sold,TheNat,0x8bb4f3,2021-01-26,6.0,9271,Female,8173.91304342
19434,Transfer,😎😎😎.e…,0xf26f2f,2021-09-08,0.0,9272,Male,0.0
19435,Sold,0x1a4d11,😎😎😎.e…,2021-03-12,23.5,9272,Male,41580.61224485
19436,Sold,0x5f5df4,0x1a4d11,2021-03-11,21.5,9272,Male,39203.72022899
19437,Transfer,0xca8fe4,0x5f5df4,2021-03-06,0.0,9272,Male,0.0
19438,Transfer,Wilcox,wilcox.e…,2021-04-25,0.0,9273,Male,0.0
19439,Transfer,0x1e4721,0xef8820,2021-08-18,0.0,9274,Male,0.0
19440,Sold,0xca8fe4,0x1e4721,2021-02-15,9.5,9274,Male,16884.894510645
19441,Sold,0x5b098b,deafbeef…,2021-04-11,23.7,9275,Male,50942.770478391
19442,Sold,0x0a4eaf…,0x5b098b,2021-02-25,26.0,9275,Male,38464.631756200004
19443,Transfer,Wilcox,wilcox.e…,2021-04-25,0.0,9276,Male,0.0
19444,Sold,0x91338c,0x9b4a72,2021-09-30,122.5,9277,Male,367687.866192325
19445,Sold,0xd5b171,0x91338c,2021-09-30,120.0,9277,Male,360184.0321884
19446,Transfer,0x45c74a,0xd5b171,2021-01-14,0.0,9277,Male,0.0
19447,Transfer,0x207355,0x4084df,2021-05-08,0.0,9278,Female,0.0
19448,Transfer,0x2d0007,,2021-09-26,0.0,9281,Male,0.0
19449,Transfer,0xf63c7f,0x2d0007,2021-09-21,0.0,9281,Male,0.0
19450,Transfer,itsfine,0xf63c7f,2021-09-14,0.0,9281,Male,0.0
19451,Transfer,0xcbd482,0x577ebc,2021-01-31,0.0,9282,Male,0.0
19452,Transfer,0x36a5bc,thebeaut…,2021-08-01,0.0,9283,Male,0.0
19453,Transfer,0x9fce8e,0xce90a7,2021-08-30,0.0,9286,Female,0.0
19454,Transfer,0x1cbb87,0x9fce8e,2021-08-24,0.0,9286,Female,0.0
19455,Sold,0x4affe1,0x1cbb87,2021-07-31,33.0,9286,Female,83468.58696495
19456,Sold,0x57931d,0x4affe1,2021-07-20,22.0,9286,Female,39285.852166879995
19457,Sold,0xf4a775,0x57931d,2021-03-30,25.0,9286,Female,46012.3220775
19458,Transfer,Wilcox,wilcox.e…,2021-04-25,0.0,9288,Female,0.0
19459,Sold,0x1a95fc,0x7a3022,2021-08-23,99.98,9289,Male,332141.9863983832
19460,Sold,0x2453d8,0x1a95fc,2021-08-10,68.0,9289,Male,213592.60996956
19461,Transfer,0xca8fe4,0x062c54,2021-03-14,0.0,9290,Male,0.0
19462,Transfer,0xcbd482,0x577ebc,2021-01-31,0.0,9291,Male,0.0
19463,Transfer,0x1f92fc,0x47f49d,2021-09-15,0.0,9292,Male,0.0
19464,Transfer,0x1f92fc,0x47f49d,2021-08-10,0.0,9292,Male,0.0
19465,Sold,ddaavvee,0x1f92fc,2021-02-01,9.2,9292,Male,12585.969260216
19466,Transfer,Wilcox,wilcox.e…,2021-04-25,0.0,9294,Male,0.0
19467,Sold,Cryptokk…,0x961d63,2021-02-22,28.5,9295,Female,50711.306278004995
19468,Transfer,0xba0c68,0x3285ba,2021-09-03,0.0,9296,Male,0.0
19469,Transfer,0x00e9e6,0x8f6b1e,2021-02-15,0.0,9297,Male,0.0
19470,Sold,0xf3cad4,thecitad…,2021-07-13,35.0,9298,Male,67919.9323838
19471,Transfer,0x701f37,0xf3cad4,2021-05-07,0.0,9298,Male,0.0
19472,Transfer,0x458655,0x701f37,2021-02-25,0.0,9298,Male,0.0
19473,Transfer,0x425d33,0x458655,2021-02-06,0.0,9298,Male,0.0
19474,Transfer,0x650dcd,0xa5f05c,2021-08-28,0.0,9301,Female,0.0
19475,Transfer,0x24e267,0x650dcd,2021-08-28,0.0,9301,Female,0.0
19476,Transfer,0x650dcd,0x24e267,2021-08-07,0.0,9301,Female,0.0
19477,Sold,0xa5c80b,0x650dcd,2021-07-31,28.0,9301,Female,70821.8313642
19478,Sold,MadMax,0xa5c80b,2021-02-23,24.49,9301,Female,38547.9328157292
19479,Sold,0x13816f,MadMax,2021-02-22,23.5,9301,Female,41814.585878355
19480,Sold,0xddfdcb,0x13816f,2021-02-21,19.74,9301,Female,38189.35539075299
19481,Sold,0x6f4a2d,0xddfdcb,2021-02-17,13.5,9301,Female,24989.183360415
19482,Sold,0x1919db,0xc7463a,2021-09-25,108.99,9303,Female,318999.67682504037
19483,Transfer,0x1919db,,2021-09-24,0.0,9303,Female,0.0
19484,Sold,0xaf93fc,0x269616,2021-07-30,0.0,9303,Female,0.0
19485,Transfer,wookie.e…,0x47bab6,2021-05-13,0.0,9303,Female,0.0
19486,Sold,0xa469a5,wookie.e…,2021-05-13,12.0,9303,Female,44576.74506252
19487,Sold,Carlini8,0x778608,2021-02-21,19.99,9304,Female,38673.0098409905
19488,Sold,renaissa…,Carlini8,2021-02-21,14.95,9304,Female,28922.5361242025
19489,Sold,0x6f4a2d,renaissa…,2021-02-15,8.9,9304,Female,15818.480120499
19490,Sold,0x13816f,0x7c0b1f,2021-07-30,28.0,9305,Male,68943.6488426
19491,Transfer,0xc08be1,0xcb7624,2021-05-03,0.0,9305,Male,0.0
19492,Transfer,0xcb802b,0xb325ba,2021-03-05,0.0,9305,Male,0.0
19493,Sold,0xccc003,0xcb802b,2021-02-26,23.0,9305,Male,33145.943999999996
19494,Sold,0x6f4a2d,0xccc003,2021-02-18,15.0,9305,Male,29001.85318545
19495,Sold,Carlini8,0xe5625a,2021-02-18,14.99,9306,Male,28982.5186166597
19496,Sold,0x6f4a2d,Carlini8,2021-02-09,8.0,9306,Male,14177.0513816
19497,Sold,cgpunks.…,0xf605c6,2021-08-27,88.69,9307,Female,290550.9199462324
19498,Sold,0xae43b2,cgpunks.…,2021-08-23,54.0,9307,Female,179392.55116536
19499,Sold,0x6f4a2d,0xae43b2,2021-02-16,8.99,9307,Female,16032.289301654
19500,Transfer,0xca8fe4,0x062c54,2021-03-14,0.0,9308,Female,0.0
19501,Transfer,0x548275,0xfb9a27,2021-08-15,0.0,9310,Female,0.0
19502,Transfer,0xfb9a27,0x548275,2021-08-05,0.0,9310,Female,0.0
19503,Sold,0xa7eba7,0xfb9a27,2021-02-27,34.0,9310,Female,49636.745639680004
19504,Sold,0xca8fe4,0xa7eba7,2021-02-03,12.0,9310,Female,20015.269457039998
19505,Sold,0xca8fe4,hammerli…,2021-02-17,13.99,9312,Female,25896.1981638671
19506,Transfer,dizi.eth,0x5b1de8,2021-09-10,0.0,9313,Female,0.0
19507,Sold,0x4925fc,dizi.eth,2021-08-24,80.0,9313,Female,253869.85810800001
19508,Sold,shilpixe…,0x4925fc,2021-08-23,60.0,9313,Female,199325.0568504
19509,Sold,TokenAng…,punkopol…,2021-02-18,50.0,9316,Male,96672.84395149999
19510,Transfer,0x55afb7,0xae33cc,2021-09-08,0.0,9317,Female,0.0
19511,Sold,0x562a01,0x577ff1,2021-08-24,85.0,9318,Male,269736.72423975
19512,Sold,zonted,0x562a01,2021-02-18,15.0,9318,Male,29001.85318545
19513,Transfer,0x650dcd,0xa5f05c,2021-08-28,0.0,9319,Male,0.0
19514,Transfer,0x24e267,0x650dcd,2021-08-28,0.0,9319,Male,0.0
19515,Transfer,0x650dcd,0x24e267,2021-08-07,0.0,9319,Male,0.0
19516,Sold,0x1919db,0x650dcd,2021-07-30,27.5,9319,Male,67712.512256125
19517,Sold,0xd15cf6,0x1919db,2021-07-30,23.0,9319,Male,56632.28297785
19518,Transfer,0x8b09c4,0xd15cf6,2021-06-13,0.0,9319,Male,0.0
19519,Sold,0x1919db,0x8b09c4,2021-06-13,17.0,9319,Male,42696.81235529
19520,Sold,copemaxi…,0x1919db,2021-05-15,15.1,9319,Male,54976.471342321
19521,Sold,0x546149,copemaxi…,2021-04-24,24.0,9319,Male,53092.52797752
19522,Sold,0xd4442b,0x546149,2021-04-05,19.25,9319,Male,40531.91770223749
19523,Sold,0x691b87,0xd4442b,2021-03-30,18.3,9319,Male,33681.01976073
19524,Transfer,0xeb725f,0x691b87,2021-02-22,0.0,9319,Male,0.0
19525,Sold,0x491be7,0xeb725f,2021-02-22,23.88,9319,Male,42490.736628728395
19526,Transfer,0xcbd482,0x577ebc,2021-01-31,0.0,9320,Female,0.0
19527,Transfer,0x7daa87,,2021-09-21,0.0,9321,Male,0.0
19528,Sold,0xe4446d,0x7daa87,2021-05-22,16.15,9321,Male,37008.914148240496
19529,Transfer,0x3be89b,0xaacff5,2021-05-11,0.0,9321,Male,0.0
19530,Transfer,0x48db19,0x3be89b,2021-05-02,0.0,9321,Male,0.0
19531,Sold,0xdccbfc,0x04c36d,2021-09-05,119.25,9322,Male,471528.04052864254
19532,Transfer,xxyyjshc…,0xdccbfc,2021-08-29,0.0,9322,Male,0.0
19533,Sold,beautifu…,xxyyjshc…,2021-08-29,144.99,9322,Male,467609.4271195245
19534,Sold,0xa58ff1,beautifu…,2021-08-29,141.24,9322,Male,455515.245784962
19535,Sold,point-gr…,0xa58ff1,2021-08-28,134.0,9322,Male,435103.98616324
19536,Sold,0xe30161,point-gr…,2021-08-27,101.11,9322,Male,331239.1872337756
19537,Transfer,peted.et…,0xe30161,2021-04-28,0.0,9322,Male,0.0
19538,Sold,0xc8301d,peted.et…,2021-04-11,27.0,9322,Male,58036.06763361001
19539,Sold,heeee.et…,0xc8301d,2021-04-09,25.0,9322,Male,51664.98386025
19540,Sold,0x67edd0,heeee.et…,2021-03-20,24.5,9322,Male,44222.068405305
19541,Sold,0xc324b8,0x67edd0,2021-02-19,12.8,9322,Male,25056.0
19542,Sold,CPyrc,0xc324b8,2021-02-14,8.88,9322,Male,16007.5490551944
19543,Sold,TweetyPi…,CPyrc,2021-02-10,5.6,9322,Male,9753.897801087998
19544,Sold,0x752f4a,0x808450,2021-09-17,110.0,9324,Female,373820.6049094
19545,Sold,0x1919db,0x752f4a,2021-08-18,39.99,9324,Female,120518.39287309861
19546,Transfer,0x269616,0x1919db,2021-08-18,0.0,9324,Female,0.0
19547,Sold,0xaf93fc,0x269616,2021-07-30,0.0,9324,Female,0.0
19548,Transfer,sexpunks…,0xbea00d,2021-05-03,0.0,9324,Female,0.0
19549,Sold,0xc1d1d3,sexpunks…,2021-05-03,23.0,9324,Female,78946.47743725001
19550,Sold,0xbca6da,0xc1d1d3,2021-05-03,23.29,9324,Female,79941.8895440675
19551,Sold,0xb6be4d,0xbca6da,2021-05-03,23.49,9324,Female,80628.3806522175
19552,Sold,heygaret…,0x338fd1,2021-07-16,50.0,9325,Female,93809.9213665
19553,Sold,Pranksy,heygaret…,2021-03-12,50.0,9325,Female,88469.387755
19554,Sold,0x8bb4f3,Pranksy,2021-02-02,25.0,9325,Female,37836.44355475
19555,Sold,0xebf1db,punkz.et…,2021-08-23,74.88,9326,Female,248757.67094929918
19556,Sold,0xdcf227,0xebf1db,2021-04-16,37.5,9326,Female,90886.37324925
19557,Sold,0x577ebc,0xdcf227,2021-02-09,9.75,9326,Female,17278.281371325
19558,Transfer,0xcbd482,0x577ebc,2021-01-31,0.0,9326,Female,0.0
19559,Transfer,0xba0c68,0x3285ba,2021-09-03,0.0,9328,Male,0.0
19560,Transfer,0x287b15,tappy.et…,2021-04-24,0.0,9329,Male,0.0
19561,Transfer,0x48db19,0x3be89b,2021-05-02,0.0,9331,Female,0.0
19562,Transfer,cryptopu…,0xa351a4,2021-07-07,0.0,9332,Female,0.0
19563,Sold,0xf3b0f4,cryptopu…,2021-07-06,48.5,9332,Female,112713.15531866501
19564,Transfer,0x0dc1c0,0xf3b0f4,2021-05-13,0.0,9332,Female,0.0
19565,Sold,0x4c9692,0x0dc1c0,2021-05-13,43.0,9332,Female,159733.33647403002
19566,Sold,0x062c54,0x4c9692,2021-05-08,95.0,9332,Female,371749.29556105
19567,Transfer,0xca8fe4,0x062c54,2021-03-14,0.0,9332,Female,0.0
19568,Sold,Tschuuul…,0xb1879d,2021-08-24,77.0,9333,Female,244349.73842895002
19569,Transfer,0x48db19,0x3be89b,2021-05-02,0.0,9334,Female,0.0
19570,Transfer,0x1f52dc,0x8225ac,2021-08-21,0.0,9335,Male,0.0
19571,Transfer,0x1f52dc,0x28f09c,2021-07-08,0.0,9335,Male,0.0
19572,Transfer,0x05467e,0x1f52dc,2021-05-23,0.0,9335,Male,0.0
19573,Sold,nftlogo.…,0x05467e,2021-05-04,26.26,9335,Male,85165.5299162174
19574,Sold,0x491be7,nftlogo.…,2021-02-21,14.88,9335,Male,28787.112878136002
19575,Sold,0x3d19c5,0xdf612c,2021-08-27,99.0,9337,Male,324326.76823404
19576,Transfer,0x42f7c5,0x3d19c5,2021-03-21,0.0,9337,Male,0.0
19577,Sold,0xedfed1,0x42f7c5,2021-03-08,22.0,9337,Male,40280.85010906
19578,Sold,0x9e199d,0xedfed1,2021-02-02,6.0,9337,Male,9080.74645314
19579,Transfer,0x48db19,0x3be89b,2021-05-02,0.0,9338,Female,0.0
19580,Transfer,0xd0d05e,0x18e804,2021-07-17,0.0,9339,Female,0.0
19581,Sold,0xb4bb41,0xd0d05e,2021-07-15,75.0,9339,Female,143828.939556
19582,Sold,0x3dae9a,0xb4bb41,2021-03-23,75.0,9339,Female,125534.79925875
19583,Sold,CryptoPa…,0xbb322d,2021-04-06,10.0,9340,Male,21159.8010652
19584,Sold,georgio.…,CryptoPa…,2021-04-06,19.48,9340,Male,41219.2924750096
19585,Sold,Deeze,georgio.…,2021-03-27,22.99,9340,Male,39363.8417309973
19586,Sold,0x503b16,Deeze,2021-03-18,23.35,9340,Male,41467.8814075435
19587,Sold,0x1f5a39,0x503b16,2021-01-02,5.47,9340,Male,4244.9794045758
19588,Transfer,0xe4076b,0x171193,2021-04-18,0.0,9342,Male,0.0
19589,Transfer,0x99d67f,0xe4076b,2021-04-18,0.0,9342,Male,0.0
19590,Transfer,0x2b8e9d,0x99d67f,2021-01-24,0.0,9342,Male,0.0
19591,Sold,0x5b098b,0x2b8e9d,2021-01-20,4.0,9342,Male,5497.44930356
19592,Sold,0xa6e2e9,0xd57818,2021-05-20,14.89,9345,Male,41482.5146385662
19593,Sold,patata.e…,0xa6e2e9,2021-05-19,13.0,9345,Male,31751.61748213
19594,Sold,junkpunk…,0x370cec,2021-06-30,29.0,9346,Male,65967.14375152
19595,Transfer,0x4bc2cc,junkpunk…,2021-03-01,0.0,9346,Male,0.0
19596,Transfer,0xfc2a61,0x50dd57,2021-08-06,0.0,9348,Female,0.0
19597,Sold,0x5ad2d7,0xfc2a61,2021-02-21,21.9,9348,Female,42368.129840805
19598,Sold,0x99b884,0x5ad2d7,2021-02-17,17.5,9348,Female,32393.385837575
19599,Sold,point-gr…,0xe64777,2021-07-21,43.0,9350,Male,85810.88676927
19600,Sold,punkopol…,point-gr…,2021-04-12,50.0,9350,Male,106880.5753035
19601,Sold,niwin,punkopol…,2021-02-12,11.9,9350,Male,21965.148030553
19602,Sold,Deeze,niwin,2021-02-01,8.49,9350,Male,11614.6607629602
19603,Sold,buonarro…,0xa5d0d5,2021-03-12,24.0,9351,Male,42465.3061224
19604,Sold,afr,buonarro…,2021-02-21,19.87,9351,Male,38440.8557048765
19605,Transfer,Wilcox,wilcox.e…,2021-04-25,0.0,9352,Male,0.0
19606,Transfer,0x650dcd,0xa5f05c,2021-08-28,0.0,9353,Female,0.0
19607,Transfer,0x24e267,0x650dcd,2021-08-28,0.0,9353,Female,0.0
19608,Transfer,0x650dcd,0x24e267,2021-08-07,0.0,9353,Female,0.0
19609,Sold,0x7f3560,0x650dcd,2021-07-31,28.98,9353,Female,73300.595461947
19610,Sold,✨🚀🌙.et…,0x7f3560,2021-06-20,15.5,9353,Female,34758.720308975004
19611,Transfer,0x0ebd1a,0x8f6b1e,2021-05-14,0.0,9354,Male,0.0
19612,Sold,0x382681,0x0ebd1a,2021-02-17,18.0,9354,Male,33318.91114722
19613,Sold,0xca8fe4,0x8f6b1e,2021-02-14,10.5,9356,Male,18927.845166615
19614,Transfer,0x45c74a,0xd5b171,2021-01-14,0.0,9357,Male,0.0
19615,Sold,0x577ebc,0xf605c6,2021-08-28,103.99,9359,Female,337660.17553071136
19616,Transfer,0xcbd482,0x577ebc,2021-01-31,0.0,9359,Female,0.0
19617,Transfer,Wilcox,wilcox.e…,2021-04-25,0.0,9360,Male,0.0
19618,Sold,krybhara…,0x0e9aed,2021-08-13,60.0,9361,Male,199453.36663079998
19619,Transfer,0x5d7c72,krybhara…,2021-05-05,0.0,9361,Male,0.0
19620,Transfer,krybhara…,0x5d7c72,2021-04-12,0.0,9361,Male,0.0
19621,Transfer,0x727ca3,0x384bfb,2021-02-21,0.0,9362,Male,0.0
19622,Transfer,0xb8f9c1,0x078037,2021-08-25,0.0,9363,Male,0.0
19623,Sold,0xd0add2,0xb8f9c1,2021-08-21,54.97,9363,Male,177344.0964219185
19624,Sold,blockbir…,0xd0add2,2021-08-20,49.0,9363,Male,161030.17196588
19625,Sold,0x80dc4b,blockbir…,2021-08-18,45.0,9363,Male,135617.0962563
19626,Transfer,0x7a304b,0x80dc4b,2021-08-17,0.0,9363,Male,0.0
19627,Sold,foul.eth,0x269616,2021-07-09,0.0,9364,Male,0.0
19628,Transfer,0x269616,foul.eth,2021-07-09,0.0,9364,Male,0.0
19629,Sold,0x8f217d,0x269616,2021-06-30,0.0,9364,Male,0.0
19630,Transfer,0x4d0eeb,0x9498b7,2021-05-03,0.0,9364,Male,0.0
19631,Transfer,sillytun…,0x1011ce,2021-05-03,0.0,9364,Male,0.0
19632,Transfer,0x48db19,0x3be89b,2021-05-02,0.0,9365,Male,0.0
19633,Sold,0x3dae9a,mshadows…,2021-03-23,29.99,9366,Female,50197.181730265496
19634,Transfer,0x48db19,0x3be89b,2021-05-02,0.0,9367,Female,0.0
19635,Sold,0x832179,0x7224a1,2021-01-01,88.55,9368,Zombie,64574.623496229004
19636,Transfer,0x5ea968,gary.vee…,2021-08-13,0.0,9369,Female,0.0
19637,Transfer,DANNY,0x5ea968,2021-02-19,0.0,9369,Female,0.0
19638,Transfer,0x577ebc,DANNY,2021-02-19,0.0,9369,Female,0.0
19639,Transfer,0x28b564,0x577ebc,2021-02-04,0.0,9369,Female,0.0
19640,Sold,0xb70c1a,dealwith…,2021-04-15,21.8,9370,Female,54908.64582891801
19641,Transfer,0xff70ec,0xb70c1a,2021-04-13,0.0,9370,Female,0.0
19642,Sold,0xca8fe4,0xff70ec,2021-03-28,17.25,9370,Female,29089.9999999275
19643,Sold,0xe6eb97,0x83e551,2021-09-04,97.18,9372,Male,377777.00438645686
19644,Transfer,0xc2380d,0xe6eb97,2021-08-31,0.0,9372,Male,0.0
19645,Transfer,0x25cc66,0xc2380d,2021-08-30,0.0,9372,Male,0.0
19646,Sold,rhayo.et…,0x25cc66,2021-08-27,85.0,9372,Male,278462.3767666
19647,Sold,0x84118d,rhayo.et…,2021-08-02,31.0,9372,Male,80855.55160341
19648,Sold,0x954b4c,0x84118d,2021-08-01,30.0,9372,Male,76700.36563680001
19649,Sold,EliteCat…,0x954b4c,2021-02-15,8.89,9372,Male,15800.7065473299
19650,Sold,Pranksy,0x22eab1,2021-08-28,499.99,9373,Female,1623489.8659832715
19651,Sold,0x062c54,Pranksy,2021-08-01,145.0,9373,Female,370718.43391120003
19652,Transfer,0xca8fe4,0x062c54,2021-03-14,0.0,9373,Female,0.0
19653,Transfer,0x01a2a2,0x56cc38,2021-09-08,0.0,9375,Male,0.0
19654,Sold,0xaea8e3,0x01a2a2,2021-09-08,129.99,9375,Male,455017.9592752962
19655,Sold,0x886bdd,0xaea8e3,2021-08-24,100.0,9375,Male,317337.322635
19656,Sold,0xca8fe4,0x886bdd,2021-03-27,21.0,9375,Male,35956.53224667
19657,Sold,0x6611fe,🤹🏻‍♂.e…,2021-04-17,70.0,9376,Female,162282.12
19658,Transfer,0xba7ccc,0xcffc33,2021-05-05,0.0,9377,Female,0.0
19659,Transfer,0x9229d2,0x18e804,2021-07-30,0.0,9378,Male,0.0
19660,Sold,0x8f217d,0x9229d2,2021-07-30,65.0,9378,Male,160047.75624175
19661,Transfer,wookie.e…,0x47bab6,2021-05-14,0.0,9378,Male,0.0
19662,Sold,0xf2907a,wookie.e…,2021-05-14,39.0,9378,Male,159263.00171925
19663,Transfer,0x3ecd8d,0xf2907a,2021-03-30,0.0,9378,Male,0.0
19664,Transfer,0xd7227a,0x3ecd8d,2021-03-21,0.0,9378,Male,0.0
19665,Sold,0x6f1724,0xd7227a,2021-03-21,23.0,9378,Male,41031.41212184
19666,Transfer,sov,sov.eth,2021-04-25,0.0,9379,Female,0.0
19667,Sold,0xe664f5,0x896848,2021-08-29,134.95,9380,Male,435229.2722931225
19668,Sold,0xb4bb41,0xe664f5,2021-08-27,92.99,9380,Male,304637.8401826604
19669,Sold,0x6ff0be,0xb4bb41,2021-08-27,90.0,9380,Male,294842.5165764
19670,Transfer,0x68f36d,0x0015d4,2021-08-17,0.0,9380,Male,0.0
19671,Sold,0xe19380,0x68f36d,2021-08-06,56.9,9380,Male,164589.60787399198
19672,Transfer,0x6bf36c,0xe19380,2021-05-23,0.0,9380,Male,0.0
19673,Sold,0x18ee9c,0x7a3022,2021-08-01,57.5,9381,Female,147009.0341372
19674,Sold,kevallin…,0x18ee9c,2021-04-30,29.85,9381,Female,82875.6562956
19675,Sold,KennyB,kevallin…,2021-04-23,26.0,9381,Female,61580.202988720004
19676,Transfer,Wilcox,wilcox.e…,2021-04-25,0.0,9382,Male,0.0
19677,Transfer,0x4a9cfc,0xfe0d9a,2021-03-03,0.0,9383,Female,0.0
19678,Sold,0x05e709,0xd57818,2021-05-20,14.89,9384,Male,41482.5146385662
19679,Transfer,0xba585c,0x0d7f8b,2021-05-04,0.0,9384,Male,0.0
19680,Transfer,0x911c4b,0xa42964,2021-05-04,0.0,9384,Male,0.0
19681,Transfer,0x559ff3,0xfbd672,2021-05-04,0.0,9384,Male,0.0
19682,Transfer,boatyboa…,0x2fe889,2021-05-03,0.0,9384,Male,0.0
19683,Transfer,0xa4fb10,0x5c2602,2021-04-16,0.0,9384,Male,0.0
19684,Transfer,gaus,0xac12a8,2021-02-25,0.0,9384,Male,0.0
19685,Sold,0x60e2f0,0x269616,2021-08-06,0.0,9386,Male,0.0
19686,Sold,0x62bdc6,0x60e2f0,2021-08-06,53.97,9386,Male,156114.2554825896
19687,Sold,0xc11192,0x62bdc6,2021-08-06,50.0,9386,Male,144630.586884
19688,Sold,ryley-o.…,0xc11192,2021-07-31,28.4,9386,Male,71833.57181226
19689,Transfer,223332,0x91ad6d,2021-07-31,0.0,9386,Male,0.0
19690,Sold,0x1919db,223332,2021-07-29,21.8,9386,Male,51966.701842718
19691,Sold,0x7d544a,0x1919db,2021-07-28,21.0,9386,Male,48264.704190779994
19692,Sold,0x344f2b,0x7d544a,2021-06-30,18.81,9386,Male,42787.654274692795
19693,Sold,0x4affe1,0x344f2b,2021-05-12,17.45,9386,Male,65437.5
19694,Sold,0x3be89b,0x4affe1,2021-05-11,16.0,9386,Male,66892.716608
19695,Transfer,0x48db19,0x3be89b,2021-05-02,0.0,9386,Male,0.0
19696,Transfer,0x577ebc,0xb88f61,2021-02-13,0.0,9389,Male,0.0
19697,Transfer,0xcbd482,0x577ebc,2021-01-31,0.0,9389,Male,0.0
19698,Transfer,0xb08be7,0xf0a09a,2021-04-29,0.0,9390,Male,0.0
19699,Sold,avarice.…,0xb08be7,2021-04-28,25.99,9390,Male,71466.4065179287
19700,Sold,cosmickr…,avarice.…,2021-04-13,25.99,9390,Male,59866.34669834319
19701,Transfer,0x5db286,cosmickr…,2021-04-04,0.0,9390,Male,0.0
19702,Sold,0xdd23ab,0x5db286,2021-04-03,16.0,9390,Male,32188.26775536
19703,Sold,wookie.e…,0xdd23ab,2021-03-24,25.5,9390,Male,40346.90853105
19704,Sold,0xd5b171,0xa5d76c,2021-09-16,110.0,9391,Male,392631.8944141
19705,Sold,jordanly…,0xd5b171,2021-02-25,23.5,9391,Male,34766.10947195
19706,Sold,0x0503ed,jordanly…,2021-02-24,23.5,9391,Male,38207.166856250005
19707,Sold,0x11f058,0x0503ed,2021-02-23,16.0,9391,Male,25184.43956928
19708,Sold,EliteCat…,0x11f058,2021-02-15,9.17,9391,Male,16298.3665960647
19709,Transfer,sov,sov.eth,2021-04-25,0.0,9392,Female,0.0
19710,Sold,straybit…,0xeec5cb,2021-06-17,40.0,9394,Male,94832.4586472
19711,Transfer,tonyherr…,straybit…,2021-03-19,0.0,9394,Male,0.0
19712,Transfer,straybit…,tonyherr…,2021-03-17,0.0,9394,Male,0.0
19713,Transfer,Wilcox,wilcox.e…,2021-04-25,0.0,9396,Female,0.0
19714,Transfer,0x87073f,0x0120b4,2021-07-28,0.0,9400,Female,0.0
19715,Sold,lovepunk…,0x87073f,2021-07-26,120.0,9400,Female,267753.0448116
19716,Sold,0x3fcac5,lovepunk…,2021-06-30,75.0,9400,Female,170604.682116
19717,Sold,0xc5faf1,0x3fcac5,2021-03-24,69.69,9400,Female,110265.727667799
19718,Transfer,curating…,0xc5faf1,2021-02-16,0.0,9400,Female,0.0
19719,Sold,0x61f52f,0x83e551,2021-10-03,120.0,9401,Female,410310.0109284
19720,Transfer,0x42f3b1,0x61f52f,2021-08-11,0.0,9401,Female,0.0
19721,Sold,0x64d49a,0x42f3b1,2021-08-04,36.0,9401,Female,98082.66205367999
19722,Sold,jesterbo…,0x64d49a,2021-04-29,23.75,9401,Female,65511.77898250001
19723,Sold,0x0503ed,0x1c699f,2021-02-21,19.0,9403,Male,36757.73821805
19724,Sold,Tschuuul…,0x0503ed,2021-02-21,15.0,9403,Male,29019.26701425
19725,Transfer,whitetusker.eth,,2021-10-01,0.0,9405,Male,0.0
19726,Sold,0x4551fd,whitetus…,2021-05-01,34.0,9405,Male,100254.56627532
19727,Sold,0xca8fe4,0x4551fd,2021-02-05,10.0,9405,Male,17251.7562193
19728,Transfer,sov,sov.eth,2021-04-25,0.0,9406,Female,0.0
19729,Sold,0x13816f,0xd271db,2021-02-16,9.6,9407,Male,17120.13095616
19730,Transfer,belsky.e…,0x176546,2021-07-06,0.0,9408,Female,0.0
19731,Sold,MadMax,belsky.e…,2021-02-21,21.75,9408,Female,42077.937170662495
19732,Sold,0xe369a8,MadMax,2021-02-19,17.5,9408,Female,34256.25
